comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
hi  how are you today  i ve been looking over your fetal alcohol work  and it s pretty sharp  my dad s a doc  and he did a lot of work at johns hokins with that  he looked at it too  good work so  yeah the will mcwhinney article certainly has you all in a tizzy  i m not looking to out anyone or anyhting  it s just gotten to the point that well  i think there s a reason  and other people too  to read about this fascinating community activist  i was telling will beback  i ve been a memebr of sierra club since i was akid  my parents enlisted me and made some rather large donations in my name throughout my life  and i ve done the same wiht my own children  it s a cool way to move things forward  like that movie  but hoefulyl much less trite  anyhow what s the good word with you today  i think of our battles more like the old warner brothers cartoon with the coyote and the sheepdog  punching in before they set out to undermine one another  because that s whats happening here  i m actualyl writing some pretty solid stuff here  and you and will beback are bending over backwards to break rules and uphold them agaijnst me  look  over at biff rose  there was a flargrant violation of the  rr standard  and i pointed out that to will beback that each time i made that violation  i was  block  and banned  i see that the person who did it this time was not  block  or banned  so you know  i ve got a whole list of these that is being sandboxed by another ip  to follow up on  as i told will  you need to play fair for me to adhere to any standards you want to uphold  you can t just block an article  because true information is being disseminated through it  well you can  but it s against the wiki rules  and so you are in violation  though i don t really think you care  anyhow  hope you keep your head above water  and i l lsee you at the fights  so to speak  have a good day  i  ll remain civil  as long as you do but you  ve got to remain civil in your actions too  ok  ok ,04c2c3e93edd2869,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  your source states  about the black white difference in iq  which at the time was about points  the neisser et al article stated  there is not much direct evidence on this point  but what there is fails to support a genetic hypothesis  that conclusion stands today  there has been no new direct evidence on the question see rushton jensen a b  gottfredson and lynn vanhanen for the view that the black white iq difference is owing substantially to genetic differences between the races and that indirect evidence having to do with such factors as reaction time and brain size is probative  see nisbett for the view that the direct evidence indicates that thedifference between the races is entirely due to environmental factors and that the indirect evidence has little value  please stop lying then applying the same defintion to c the answer is no  do you see the problem here question c is the hereditiarian position a mainstream view the question is whether it is a widely held mainstream view that the iq test score gap is likely to be significantly explainable by genetic factors  note that the question is not whether it is the only mainstream view  nor whether it has been proven to account for the entire gap  but only about whether it is considered a probable explanation by a wide selection of mainstream scholars  yes question d is richard nisbett considered a mainstream scientist the question is whether nisbett as a person and a scholar is generally considered to be within the mainstream of the field of psychology  the question is not whether he is prominent and notable enough to be included  but about whether his views should be given equal weight to mainstream views within the article  no  nisbett holds a minority view which has been described as having  virtually no chance of being true  by a reliable tertiary source ,04c33aa8e13b949f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  ok  i ll buy fortunately with regard to the images of the park  but not to the everpresent noise from the motorway  regardless of how easy it makes the access  can t you put an un in front of it  like the descriptions of the absentee hermit and the visitors  ,04c38e1d255afbc9,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
  my rfa was a year ago this week the lol is that casliber  you were one of two people to be neutral plus one opposer everyone else supported so  i guess i have many people to blame  but only a handful to thank ,04c557b3933d68cf,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
is in the discussion page where a suggestion is made  wtf  if pats  cannot handle the truth  then step aside ,04c60ba9dea513ab,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
there was a bad redirect that dumped all talk onto the wrong page ,04c65c09585382ef,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
kejriwal please can you read the talk page and do as you were asked  ie  make proposals there  thanks ,04c664f7baab86ec,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
jakarta i live in jakarta  i m not indonesian and i am objective census figure for greater jakarta  jabodetabek or jabotabek  is million  larger than any other candidate except for tokyo  a recent national geographic megacities episode described jakarta as the  rd largest megacity in the world  i am of the considered opinion that it is actually the second and larger than seoul  maybe it s time to acknowledge jakarta  its km long and km wide  built up all the way ,04c7365668577444,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
the name was changed because desktop replacement computer is the more common term and the term used by it professionals desknote remains on many pages because the article was originally located at desknote and so many pages linked to it you re really getting off on the wrong foot  here please read wikipedia ownership of articles and wikipedia assume good faith rather than attacking me ,04c84f008c54d01f,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 i think the information given in wikipedia about the languages spoken in the sahrawi arab democratic republic is manipulated  only reports the official language of the sadr and languages spoken native why  languages spoken native because they simply reported languages spoken as if reported in the wikipedia page of western sahara  http en wikipedia org wiki western sahara  i really believe that you are using this formula spoken native language not to include the spanish language as spoken in the sadr  who will believe that a country has spanish as second administrative language  and no one speaks the language  even as a foreign language  i do believe that the page of the sadr in wikipedia is manipulated and politicized  by editors moroccan and expansionist anglo deluded think that the lack of a second language vacuum administrative sadr  will favor the english language occupies that place  to the i say that you are wasting your time  like it or not the spanish language and will be the second administrative language of the sahrawi arab democratic republic  today and tomorow  ,04c927b68eef8804,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 you do realize your statement there is enough of a reason for you to be completely  block  from editing  forever  however  i ll assume good faith and reply  what do you mean not impressed not impressed at the policy  or that it exists  or what  talkediting  ,04ca24c9c8fb7261,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
 wikipedia requests for comment history and geography  the following rfc was posted earlier today in order to end this dispute once and for all  i trust that you will do the same  phil  talk rossville  staten island as part of an ongoing edit war has been arbitrarily reverting all additions of external links to the article as removal of spam these external links  which had been part of the article since it s creation  are not spam  and were unjustifiably removed  one external link links to an article about the th anniversary of the oldest roman catholic church in staten island  which is located in the neighborhood  another external link links to a website created by a former resident who describes what it was like to grow up in the area before it was built up  it seems to me that this philip gronowski character  who has recently been resoundingly rejected in his candidacy for rfa  is not making legitimate revisions based on the rules of wikipedia  but on his own interpretation of what is spam i d like to request that this article be submitted for third party arbitration  and i have exhausted all attempts at a compromise with mr  gronowski  i will abide by any decision made by an impartial administrator concerning this dispute  thank you very much for your consideration  ,04ca3cfdcaa58a16,0.0,0.0,0.0,train,0.0,0.0,0.0,0.0
